Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,15,6,0.20000,0.99000,74,0.65108,153.29226s,68,0.91731,129.08010s,74,0.99922,38.54232s
150,15,6,0.50000,0.90000,13,0.48433,103.73369s,33,0.82905,124.17322s,34,0.98481,37.11283s
150,15,6,0.50000,0.95000,52,0.62379,149.27913s,35,0.85543,125.84999s,81,0.99544,37.62505s
150,15,6,0.50000,0.99000,69,0.64627,151.51682s,60,0.85229,126.98634s,89,0.99577,37.43764s
150,15,9,0.00000,0.90000,65,0.66004,269.95296s,52,0.92553,228.59651s,66,1.00000,86.34063s
150,15,9,0.00000,0.95000,68,0.65156,275.85641s,64,0.93273,236.98098s,72,1.00000,90.34678s
150,15,9,0.00000,0.99000,79,0.66440,278.23280s,65,0.93602,236.58435s,71,1.00000,89.32364s
150,15,9,0.20000,0.90000,40,0.58744,252.65837s,40,0.88781,216.53576s,69,0.99782,72.01792s
150,15,9,0.20000,0.95000,60,0.64389,256.88390s,45,0.89211,220.61785s,90,0.99922,72.89826s
150,15,9,0.20000,0.99000,69,0.64887,257.61292s,63,0.92061,219.69145s,75,0.99932,71.53815s
150,15,9,0.50000,0.90000,13,0.48433,205.55463s,32,0.82564,217.51598s,36,0.98934,71.30814s
150,15,9,0.50000,0.95000,53,0.61067,254.40267s,37,0.83952,218.86838s,77,0.99558,71.78026s
150,15,9,0.50000,0.99000,70,0.64209,257.73851s,60,0.86642,219.46437s,77,0.99568,71.85268s
150,15,12,0.00000,0.90000,59,0.64798,416.45657s,56,0.92643,360.43456s,70,1.00000,135.88894s
